date,launch_location,Status Mission,launch_status,time,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,windgusts_10m,winddirection_10m,cloudcover,pressure_msl
2013-05-25,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-25T21:00,23.9,57,0.0,18.9,32.4,51,86,1022.1
2013-05-25,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-25T22:00,23.6,56,0.0,17.7,29.9,51,80,1022.7
2013-05-25,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-25T23:00,23.4,56,0.0,17.3,27.7,48,77,1023.1
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T00:00,22.7,50,0.0,11.8,19.8,78,0,1023.3
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T01:00,22.6,51,0.0,12.0,19.8,83,0,1023.0
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T02:00,22.5,51,0.0,12.2,19.8,88,0,1022.5
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T03:00,22.4,51,0.0,12.6,18.4,95,0,1022.0
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T04:00,22.3,52,0.0,11.4,17.6,103,0,1021.9
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T05:00,22.1,53,0.0,9.8,15.1,114,0,1021.6
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T06:00,21.9,54,0.0,3.2,13.7,90,0,1021.9
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T07:00,21.5,58,0.0,3.8,11.9,41,0,1022.3
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T08:00,22.4,55,0.0,5.7,11.5,35,0,1023.1
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T09:00,23.5,50,0.0,6.7,11.9,36,1,1023.5
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T10:00,24.0,49,0.0,7.2,15.5,53,3,1023.7
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T11:00,24.4,49,0.0,9.5,18.0,61,2,1023.9
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T12:00,24.8,49,0.0,12.1,20.9,67,2,1023.8
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T13:00,25.1,49,0.0,14.6,24.8,74,5,1023.7
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T14:00,25.2,49,0.0,16.8,28.8,80,7,1022.9
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T15:00,25.0,50,0.0,17.7,30.2,85,0,1022.4
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T16:00,24.9,50,0.0,18.4,31.0,90,0,1021.6
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T17:00,24.9,50,0.0,17.8,31.0,98,21,1021.3
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T18:00,24.7,50,0.0,13.1,29.2,111,34,1020.6
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T19:00,24.5,51,0.0,12.5,26.6,123,18,1020.4
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T20:00,24.3,53,0.0,12.0,23.0,134,0,1020.5
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T21:00,24.0,55,0.0,13.0,19.1,138,0,1020.4
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T22:00,23.7,59,0.0,14.4,23.0,143,0,1020.5
2013-05-15,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-05-15T23:00,23.4,64,0.0,14.8,26.3,146,1,1020.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T00:00,20.7,86,0.0,20.9,24.8,207,100,1013.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T01:00,20.3,89,0.0,15.8,23.8,225,100,1014.4
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T02:00,20.0,91,0.0,9.7,20.5,248,92,1014.3
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T03:00,19.8,90,0.0,8.7,13.3,275,88,1014.5
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T04:00,19.6,91,0.0,9.3,14.4,283,57,1014.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T05:00,19.5,92,0.0,9.1,14.8,277,52,1014.7
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T06:00,19.4,92,0.0,6.4,15.8,27,62,1014.3
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T07:00,19.2,92,0.0,7.9,16.2,24,57,1014.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T08:00,19.0,91,0.0,10.8,14.8,360,50,1015.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T09:00,19.3,88,0.0,9.4,18.7,356,17,1016.3
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T10:00,20.3,82,0.0,5.9,23.0,11,4,1016.4
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T11:00,21.3,77,0.0,4.3,24.5,66,3,1016.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T12:00,22.1,74,0.0,5.7,23.0,108,7,1016.2
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T13:00,22.1,75,0.0,7.7,20.9,127,7,1016.4
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T14:00,21.9,81,0.0,10.4,23.8,124,7,1015.7
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T15:00,21.7,83,0.0,12.9,24.8,120,3,1014.6
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T16:00,21.6,81,0.0,14.8,26.3,116,6,1013.8
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T17:00,21.6,80,0.0,16.4,27.0,105,17,1013.3
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T18:00,21.2,82,0.0,15.7,29.5,106,35,1013.7
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T19:00,21.0,82,0.0,13.0,30.2,95,24,1014.1
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T20:00,20.8,84,0.0,10.4,27.4,90,23,1014.5
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T21:00,20.6,85,0.0,10.8,18.0,75,8,1014.7
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T22:00,20.5,86,0.0,11.8,12.2,67,13,1015.2
2013-03-19,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-19T23:00,20.4,87,0.0,12.1,11.2,63,19,1015.2
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T00:00,17.0,57,0.0,23.1,31.7,274,92,1014.3
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T01:00,16.2,59,0.0,23.9,32.8,281,88,1014.2
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T02:00,15.5,62,0.0,23.9,33.5,291,69,1014.1
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T03:00,14.9,66,0.0,24.0,37.1,298,21,1013.9
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T04:00,14.6,66,0.0,22.9,36.4,303,40,1013.4
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T05:00,14.5,64,0.0,21.0,34.9,309,48,1013.2
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T06:00,14.2,63,0.0,22.4,31.3,316,48,1013.6
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T07:00,14.0,63,0.0,21.5,32.4,320,33,1014.1
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T08:00,13.9,62,0.0,21.6,32.4,323,45,1014.8
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T09:00,13.9,60,0.0,20.6,33.1,324,74,1015.4
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T10:00,14.1,58,0.0,17.9,32.8,322,67,1015.9
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T11:00,14.5,55,0.0,17.1,31.0,318,85,1016.0
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T12:00,14.9,51,0.0,15.8,29.9,311,81,1016.0
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T13:00,15.5,46,0.0,15.0,29.5,300,75,1015.6
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T14:00,15.9,43,0.0,14.0,28.4,288,77,1015.0
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T15:00,16.4,41,0.0,15.3,27.4,279,94,1014.0
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T16:00,16.7,39,0.0,17.1,28.8,277,88,1013.5
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T17:00,17.1,38,0.0,18.3,30.6,280,70,1013.5
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T18:00,17.1,37,0.0,17.7,31.7,274,92,1013.6
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T19:00,16.9,37,0.0,17.7,31.0,264,97,1014.0
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T20:00,16.6,38,0.0,18.4,29.2,266,96,1014.5
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T21:00,16.2,39,0.0,20.2,32.4,271,92,1014.6
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T22:00,15.4,43,0.0,23.4,34.2,274,100,1015.3
2013-03-01,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2013-03-01T23:00,14.7,49,0.0,24.9,37.1,280,97,1015.9
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T00:00,23.0,64,0.0,26.1,38.9,204,0,1013.8
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T01:00,22.6,65,0.0,27.7,40.7,201,0,1013.7
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T02:00,22.2,69,0.0,28.0,42.8,200,3,1013.3
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T03:00,21.5,72,0.0,26.7,41.4,206,18,1013.5
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T04:00,21.0,77,0.0,22.9,39.2,224,78,1013.5
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T05:00,20.7,80,0.6,22.1,34.9,258,98,1014.4
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T06:00,19.9,74,0.3,28.7,37.1,298,99,1015.4
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T07:00,18.4,62,0.1,25.7,37.8,307,100,1016.1
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T08:00,17.5,57,0.2,21.2,35.6,305,92,1017.5
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T09:00,17.3,53,0.0,16.9,32.8,297,62,1018.5
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T10:00,17.2,49,0.0,17.4,32.8,300,20,1019.6
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T11:00,17.3,47,0.0,17.4,32.8,308,7,1020.1
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T12:00,17.8,44,0.0,15.8,30.6,311,0,1020.7
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T13:00,18.3,41,0.0,16.0,28.8,314,0,1020.4
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T14:00,18.6,39,0.0,16.4,28.1,320,0,1019.9
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T15:00,17.6,40,0.0,16.7,29.5,323,0,1019.8
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T16:00,17.9,37,0.0,16.5,29.2,324,0,1019.7
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T17:00,17.9,34,0.0,15.4,28.8,327,1,1020.0
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T18:00,17.8,33,0.0,14.8,26.6,319,0,1020.5
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T19:00,17.5,32,0.0,12.5,25.2,319,0,1020.9
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T20:00,17.0,32,0.0,12.2,22.7,317,0,1021.7
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T21:00,16.6,32,0.0,13.8,23.0,317,0,1022.5
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T22:00,16.2,33,0.0,15.0,24.8,318,16,1023.0
2013-01-31,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2013-01-31T23:00,15.7,36,0.0,15.9,28.1,321,23,1023.1
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T00:00,22.7,91,0.4,22.7,36.7,203,100,1012.9
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T01:00,22.5,90,0.1,23.3,35.6,215,100,1013.4
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T02:00,22.2,91,0.3,20.2,34.6,219,100,1013.1
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T03:00,22.6,95,0.3,17.7,29.9,213,100,1012.9
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T04:00,22.4,97,0.0,16.8,25.2,208,98,1012.7
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T05:00,22.3,97,0.0,16.1,20.9,204,100,1012.9
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T06:00,22.2,97,0.0,14.5,22.3,215,100,1011.8
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T07:00,22.2,97,0.0,12.8,23.0,232,100,1012.9
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T08:00,22.2,97,0.0,10.0,23.0,244,100,1013.6
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T09:00,22.2,96,0.0,9.5,21.6,281,100,1014.3
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T10:00,22.3,95,0.1,8.8,22.3,289,100,1015.3
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T11:00,22.5,93,0.1,7.3,24.1,261,100,1016.2
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T12:00,22.7,92,0.0,7.4,25.9,223,100,1016.6
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T13:00,23.1,89,0.0,6.9,24.8,227,91,1015.8
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T14:00,23.5,87,0.2,5.2,22.3,245,76,1015.1
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T15:00,23.6,92,0.0,0.5,10.1,135,41,1014.6
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T16:00,23.4,93,0.0,6.4,13.3,63,41,1014.6
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T17:00,23.2,94,0.0,9.4,16.2,58,67,1014.9
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T18:00,23.0,94,0.0,10.0,18.7,75,84,1014.7
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T19:00,22.6,95,0.8,8.3,31.3,88,93,1015.2
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T20:00,22.6,95,0.8,14.3,24.5,100,91,1015.6
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T21:00,22.6,95,0.9,14.5,22.3,113,90,1016.0
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T22:00,22.4,96,0.1,10.2,16.6,132,98,1016.4
2012-12-11,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-12-11T23:00,22.0,96,0.0,7.6,14.0,161,100,1017.3
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T00:00,26.3,80,0.0,12.3,15.1,148,76,1015.6
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T01:00,26.3,80,0.0,10.5,13.7,149,48,1015.2
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T02:00,26.2,81,0.0,8.7,13.0,138,34,1014.7
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T03:00,26.0,82,0.0,7.9,11.9,129,67,1014.5
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T04:00,25.6,84,0.0,6.6,10.1,135,80,1014.4
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T05:00,25.2,85,0.0,4.7,8.3,148,52,1014.6
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T06:00,25.0,86,0.3,2.1,9.7,239,90,1014.9
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T07:00,24.6,88,0.3,6.2,12.2,144,78,1015.5
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T08:00,25.0,87,0.2,7.2,13.7,117,71,1016.1
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T09:00,25.1,87,0.7,10.6,16.6,118,95,1016.8
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T10:00,25.0,87,1.0,12.6,24.1,127,100,1017.1
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T11:00,25.4,85,0.7,10.4,26.3,124,93,1017.3
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T12:00,26.0,82,0.0,7.5,25.6,125,86,1016.9
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T13:00,26.6,80,0.0,6.6,22.3,119,98,1016.1
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T14:00,26.8,79,0.1,6.6,20.5,112,100,1015.4
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T15:00,26.9,80,0.0,7.3,15.8,110,100,1014.8
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T16:00,26.9,80,0.0,9.3,18.0,106,100,1014.1
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T17:00,26.9,80,0.0,9.7,17.3,88,100,1014.1
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T18:00,26.8,80,0.2,5.4,16.6,110,91,1014.2
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T19:00,26.8,79,0.0,4.7,13.3,113,83,1014.3
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T20:00,26.3,82,0.5,5.4,13.3,110,77,1014.9
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T21:00,25.9,82,0.5,4.7,14.0,90,58,1015.6
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T22:00,24.7,88,0.4,5.1,15.5,94,23,1016.5
2012-10-08,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,0,2012-10-08T23:00,24.7,89,0.0,3.0,16.6,104,23,1016.7
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T00:00,26.5,87,0.0,5.4,11.9,90,94,1021.9
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T01:00,26.9,85,0.0,7.5,14.0,107,99,1021.8
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T02:00,27.1,84,0.0,9.0,16.6,119,95,1021.4
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T03:00,26.6,85,0.0,9.9,13.0,123,97,1020.9
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T04:00,26.5,86,0.0,11.7,14.4,124,98,1020.5
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T05:00,26.7,86,0.0,13.2,16.6,125,98,1020.5
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T06:00,26.8,86,0.0,10.9,17.3,107,94,1020.5
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T07:00,26.8,85,0.0,11.5,17.3,110,96,1021.4
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T08:00,26.9,84,0.0,9.3,16.9,106,96,1021.3
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T09:00,27.2,83,0.0,7.8,16.6,103,95,1021.8
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T10:00,27.6,82,0.1,9.2,19.4,101,99,1021.9
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T11:00,27.8,82,0.1,9.1,19.8,97,99,1022.1
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T12:00,28.1,81,0.0,9.0,19.8,92,90,1021.7
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T13:00,28.2,81,0.0,9.0,19.8,92,93,1021.4
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T14:00,28.4,80,0.0,9.8,19.4,82,93,1020.6
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T15:00,28.6,79,0.0,12.8,19.4,80,84,1019.9
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T16:00,28.2,80,1.3,14.8,21.2,87,95,1019.0
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T17:00,27.6,82,1.1,9.3,20.9,106,99,1019.9
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T18:00,27.5,82,0.0,9.0,19.1,53,99,1018.8
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T19:00,26.6,84,0.6,5.8,16.9,30,99,1020.0
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T20:00,26.0,86,0.7,9.2,20.5,11,100,1020.9
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T21:00,25.7,88,0.7,10.2,21.2,18,100,1021.7
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T22:00,25.5,89,0.5,11.7,23.4,18,100,1021.5
2012-10-04,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,1,2012-10-04T23:00,25.5,89,0.2,14.3,27.4,43,100,1021.1
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T00:00,26.2,89,0.0,6.9,19.8,118,79,1016.1
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T01:00,26.2,89,0.0,8.4,17.6,121,83,1015.8
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T02:00,26.1,90,0.0,8.5,15.8,126,89,1015.5
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T03:00,26.5,91,0.0,10.2,14.0,132,98,1015.1
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T04:00,26.6,90,0.0,11.9,16.9,145,100,1014.7
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T05:00,26.5,90,0.0,11.8,16.9,157,100,1014.8
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T06:00,26.4,90,0.0,12.1,16.2,168,100,1015.1
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T07:00,26.3,91,0.0,10.1,15.5,174,100,1015.6
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T08:00,26.3,90,0.0,7.2,16.2,177,100,1016.7
2012-08-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2012-08-30T09:00,26.6,89,0.0,5.5,16.6,169,99,1016.8
